sex,old,education,work_year,work_month,work_industry,work_kind,work_class,comp_type,contract_term,contract_paper,time_regular,time_is,time_week_offi,time_over,income_when,income_type,income_bonus,income,force,jobin_1,jobin_2,jobin_3,jobin_4,jobin_5,jobin_6,jobin_7,jobin_8,jobin_9,skill_2,skill_3,train,certificate,marriage,religion,wave_month,wave_date,wave_year,seoul,satisfy,tenure,sum_welfare
Male,39,University,2020,5,Building,Skill,Day Worker,Private Company,Unlimited,Received,Irregular,No,43.5062369009892,Unknown,Month,Day,No,350.0,No,Bad,Normal,Bad,Normal,Normal,Normal,Normal,Normal,Bad,Suit,Very Useful,Not Train,No Certificate,Married,Yes,7,6,2020,Seoul,0,2.0,3
Female,60,High School,2011,4,Retail,Service,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,32.0,Yes,Month,Month,No,130.0,Yes,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Low,Useful,Did Train,No Certificate,Married,Yes,6,5,2020,No Seoul,0,112.0,10
Male,35,University,2017,9,Building,Expert,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,458.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Useless,Not Train,No Certificate,Married,No,6,25,2020,No Seoul,0,34.0,3
Female,48,University,2020,3,Retail,Sale,Regular Worker,Private Company,Unlimited,Received,Irregular,No,43.5062369009892,Unknown,Month,Month,No,200.0,No,Normal,Good,Good,Normal,Normal,Normal,Normal,Normal,Normal,Low,Useful,Did Train,No Certificate,Married,Yes,7,13,2020,No Seoul,0,4.0,1
Male,45,College,1999,3,Retail,Officer,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,358.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Useless,Not Train,No Certificate,Married,No,6,9,2020,No Seoul,0,259.0,4
Male,40,University,2007,10,Retail,Sale,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,400.0,Yes,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Married,No,10,12,2020,Seoul,1,159.0,5
Male,38,University,2020,1,Computing Data,Semi Expert,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,200.0,No,Good,Good,Good,Good,Good,Good,Good,Good,Good,Suit,Useful,Not Train,No Certificate,Single,No,7,18,2020,No Seoul,1,7.0,2
Male,50,High School,1994,6,Building,High Official,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,420.0,No,Good,Good,Good,Good,Good,Good,Good,Good,Normal,Suit,Very Useful,Not Train,No Certificate,Married,No,7,22,2020,No Seoul,1,318.0,3
Female,44,High School,2006,9,Retail,Sale,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,170.0,No,Good,Good,Good,Good,Good,Good,Good,Good,Good,Suit,Useful,Not Train,No Certificate,Married,No,7,22,2020,No Seoul,1,169.0,3
Male,37,"Master, Doctor",2010,12,Computing Data,Expert,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,400.0,No,Good,Good,Good,Good,Good,Good,Good,Good,Good,Suit,Useful,Not Train,No Certificate,Single,No,8,28,2020,Seoul,1,119.0,5
Female,57,High School,2005,7,Retail,Officer,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Year,No,190.0,Yes,Normal,Good,Good,Good,Good,Good,Good,Normal,Normal,Suit,Useful,Not Train,No Certificate,Married,Yes,10,4,2020,Seoul,1,186.0,5
Female,61,High School,2020,3,Retail,Sale,Temporary Worker,Private Company,Unlimited,Not Received,Irregular,Yes,18.0,Yes,Month,Month,No,150.0,No,Good,Good,Good,Good,Good,Normal,Normal,Normal,Bad,Suit,Useless,Not Train,No Certificate,"Separation, Divorce, Died",Yes,8,25,2020,Seoul,1,6.0,1
Male,59,High School,2013,6,Building,Skill,Day Worker,Private Company,Unlimited,Not Received,Irregular,Yes,45.0,Yes,Month,Day,No,300.0,No,Bad,Normal,Normal,Normal,Normal,Bad,Normal,Normal,Normal,Suit,Useful,Not Train,No Certificate,Married,Yes,5,17,2020,No Seoul,0,85.0,0
Female,52,High School,2003,8,Retail,Sale,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,60.0,Yes,Month,Year,No,250.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Useful,Not Train,No Certificate,Married,No,7,4,2020,Seoul,0,206.0,4
Male,58,High School,2000,8,Building,Work,Day Worker,Private Company,Unlimited,Not Received,Irregular,Yes,24.0,Yes,Day,Day,No,180.0,No,Bad,Bad,Normal,Normal,Normal,Normal,Normal,Bad,Bad,Suit,Very Useful,Not Train,No Certificate,Married,No,7,16,2020,Seoul,1,243.0,1
Female,53,High School,2017,12,Retail,Sale,Temporary Worker,Private Company,Limited,Received,Regular,Yes,40.0,Yes,Month,Time,No,144.0,No,Normal,Normal,Normal,Normal,Normal,Bad,Normal,Normal,Bad,Suit,Very Useful,Not Train,No Certificate,Married,Yes,7,16,2020,Seoul,1,32.0,0
Female,27,College,2017,4,Computing Data,Expert,Regular Worker,Private Company,Limited,Received,Regular,No,43.5062369009892,Unknown,Month,Month,No,200.0,No,Normal,Bad,Normal,Normal,Normal,Bad,Normal,Normal,Bad,Suit,Very Useful,Not Train,No Certificate,Single,No,7,16,2020,Seoul,0,40.0,2
Female,58,High School,2011,12,Retail,Sale,Regular Worker,Private Company,Limited,Received,Regular,Yes,48.0,Yes,Month,Month,No,220.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Bad,Suit,Very Useful,Not Train,No Certificate,Married,Yes,9,1,2020,Seoul,1,107.0,2
Female,29,College,2019,3,Building,Officer,Temporary Worker,Private Company,Unlimited,Not Received,Regular,No,43.5062369009892,Unknown,Month,Month,No,120.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Bad,Low,Useless,Not Train,No Certificate,Married,No,8,28,2020,Seoul,1,18.0,1
Male,35,College,2018,1,Building,Work,Day Worker,Private Company,Unlimited,Not Received,Irregular,Yes,20.0,Yes,Day,Day,No,150.0,No,Bad,Bad,Bad,Bad,Bad,Bad,Normal,Bad,Bad,Low,Very Useful,Not Train,No Certificate,Single,No,7,14,2020,Seoul,0,31.0,1
Male,51,"Master, Doctor",2009,2,Building,Skill,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,48.0,Yes,Month,Month,No,435.0,No,Good,Good,Good,Good,Good,Good,Good,Good,Good,Suit,Useful,Not Train,No Certificate,Married,No,6,11,2020,Seoul,1,138.0,3
Male,43,University,2006,1,Building,Officer,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,No,Month,Month,No,300.0,No,Very Bad,Normal,Normal,Bad,Very Bad,Normal,Good,Normal,Bad,High,Useful,Not Train,No Certificate,Married,No,8,16,2020,No Seoul,1,178.0,2
Male,49,Middle School,2016,7,Building,Skill,Day Worker,Freelancer,Unlimited,Not Received,Irregular,No,43.5062369009892,Unknown,Month,Day,No,150.0,No,Bad,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Very Useless,Not Train,No Certificate,"Separation, Divorce, Died",Yes,8,25,2020,Seoul,0,51.0,0
Female,42,High School,2013,2,Retail,Sale,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,65.0,Yes,Month,Month,No,200.0,No,Normal,Bad,Normal,Normal,Normal,Good,Normal,Normal,Bad,Suit,Very Useful,Not Train,No Certificate,"Separation, Divorce, Died",No,7,10,2020,Seoul,0,91.0,0
Male,67,University,2010,3,Building,High Official,Regular Worker,Private Company,Unlimited,Received,Irregular,No,43.5062369009892,Unknown,Month,Month,No,300.0,No,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Suit,Useful,Not Train,No Certificate,Married,No,10,13,2020,Seoul,0,129.0,1
Female,55,High School,2009,6,Retail,Officer,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,200.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Useless,Not Train,No Certificate,Married,No,7,11,2020,Seoul,0,135.0,1
Female,57,High School,2016,9,Retail,Sale,Regular Worker,Private Company,Limited,Received,Regular,Yes,40.0,Yes,Month,Month,Yes,217.0,No,Normal,Normal,Normal,Good,Good,Bad,Good,Bad,Bad,Suit,Useless,Not Train,No Certificate,Married,Yes,7,19,2020,Seoul,1,47.0,5
Female,57,College,2019,1,Retail,Officer,Regular Worker,Private Company,Unlimited,Not Received,Regular,No,43.5062369009892,Unknown,Month,Month,No,180.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Useful,Not Train,No Certificate,Married,No,7,22,2020,Seoul,1,19.0,0
Male,43,University,2013,1,Computing Data,Expert,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Year,No,500.0,No,Normal,Good,Good,Good,Good,Good,Good,Good,Good,Suit,Very Useful,Not Train,No Certificate,Married,No,7,11,2020,Seoul,1,92.0,7
Male,40,College,2020,1,Building,Expert,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,48.0,No,Month,Month,No,390.0,No,Normal,Good,Good,Normal,Normal,Normal,Normal,Normal,Bad,Suit,Very Useful,Not Train,No Certificate,Married,No,7,1,2020,Seoul,1,6.0,3
Male,41,"Master, Doctor",2017,1,Computing Data,Expert,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,No,Month,Year,No,380.0,No,Normal,Good,Good,Good,Good,Normal,Normal,Normal,Normal,Suit,Useful,Not Train,No Certificate,Married,Yes,9,8,2020,Seoul,0,45.0,3
Female,52,University,1999,12,Building,Skill,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,35.0,Yes,Month,Month,No,265.0,No,Normal,Normal,Good,Good,Good,Normal,Good,Good,Good,Suit,Very Useful,Not Train,Yes Certificate,Married,Yes,12,16,2020,Seoul,0,256.0,7
Male,63,"Master, Doctor",2011,8,Computing Data,Expert,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Year,Yes,700.0,No,Good,Good,Good,Good,Good,Good,Good,Good,Normal,Suit,Very Useful,Not Train,No Certificate,Married,Yes,7,15,2020,Seoul,1,109.0,6
Female,33,College,2014,1,Retail,Work,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Year,No,230.0,No,Bad,Bad,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Single,No,5,31,2020,Seoul,1,78.0,5
Female,35,University,2013,4,Computing Data,Expert,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Year,Yes,500.0,No,Good,Good,Good,Good,Good,Good,Good,Good,Good,Suit,Very Useful,Not Train,No Certificate,Married,No,12,10,2020,Seoul,1,94.0,9
Female,56,High School,2007,9,Retail,Work,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,190.0,No,Normal,Normal,Normal,Normal,Good,Normal,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Married,No,7,21,2020,Seoul,0,157.0,3
Male,49,College,2013,4,Retail,Semi Expert,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,60.0,Yes,Month,Month,No,250.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Single,Yes,10,5,2020,Seoul,0,91.0,2
Male,28,High School,2017,7,Retail,Sale,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,60.0,Yes,Month,Month,No,200.0,No,Normal,Normal,Normal,Normal,Normal,Good,Good,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Single,No,5,29,2020,Seoul,0,35.0,4
Male,38,High School,2008,1,Computing Data,Expert,Temporary Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,220.0,No,Normal,Normal,Good,Good,Good,Good,Good,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Single,No,10,27,2020,Seoul,0,156.0,3
Female,60,Under Elementary School,2000,1,Retail,Sale,Day Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,No,Month,ETC,No,250.0,No,Good,Good,Good,Good,Good,Normal,Normal,Normal,Normal,Suit,Useful,Not Train,No Certificate,Married,No,7,5,2020,Seoul,0,250.0,1
Male,64,College,2010,2,Building,Officer,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,250.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Married,Yes,10,28,2020,Seoul,0,131.0,1
Male,44,University,2017,8,Retail,Sale,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,72.0,Yes,Month,Month,No,350.0,No,Bad,Normal,Normal,Bad,Bad,Normal,Normal,Bad,Bad,Suit,Very Useful,Not Train,No Certificate,Married,Yes,10,13,2020,Seoul,0,39.0,3
Male,58,High School,2010,4,Building,Work,Day Worker,Private Company,Limited,Not Received,Regular,Yes,32.0,Yes,Day,Day,No,300.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Married,No,8,15,2020,Seoul,1,126.0,1
Male,28,College,2020,1,Retail,Sale,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,200.0,No,Normal,Normal,Good,Good,Good,Good,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Single,No,12,20,2020,Seoul,1,12.0,2
Female,59,High School,2005,1,Retail,Sale,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,50.0,Yes,Month,Month,No,170.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Useful,Not Train,No Certificate,Married,No,10,22,2020,Seoul,0,192.0,0
Male,33,College,2018,3,Retail,Sale,Temporary Worker,Private Company,Unlimited,Received,Regular,Yes,60.0,Yes,Month,Year,No,300.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Single,No,10,22,2020,Seoul,0,32.0,3
Male,58,High School,2003,3,Building,Skill,Day Worker,Freelancer,Unlimited,Not Received,Irregular,Yes,27.0,Yes,Week,Day,No,150.0,No,Normal,Bad,Normal,Bad,Normal,Normal,Normal,Bad,Bad,Suit,Very Useful,Not Train,No Certificate,Single,No,6,30,2020,No Seoul,0,211.0,1
Male,53,High School,2011,1,Building,Work,Day Worker,Private Company,Unlimited,Not Received,Regular,Yes,52.0,Yes,Month,Year,No,400.0,Unknown,Very Bad,Very Bad,Very Bad,Bad,Bad,Bad,Bad,Bad,Bad,Suit,Useless,Not Train,No Certificate,Married,No,6,2,2020,Seoul,0,115.0,1
Male,46,College,1999,2,Computing Data,Semi Expert,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Year,No,500.0,Yes,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Married,No,7,2,2020,Seoul,0,261.0,7
Female,42,College,2020,6,Retail,Work,Temporary Worker,Private Company,Limited,Received,Regular,Yes,40.0,Yes,Month,Month,No,175.0,No,Normal,Normal,Normal,Normal,Good,Normal,Normal,Normal,Bad,Low,Very Useless,Not Train,No Certificate,Married,No,8,23,2020,Seoul,0,3.0,4
Male,38,College,2008,2,Building,Expert,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,600.0,No,Good,Good,Good,Good,Good,Good,Good,Good,Good,Suit,Very Useful,Not Train,No Certificate,Single,No,9,21,2020,Seoul,1,154.0,6
Male,39,High School,2009,1,Retail,Sale,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,48.0,Yes,Month,Month,Yes,300.0,No,Normal,Good,Normal,Normal,Normal,Normal,Good,Normal,Normal,Suit,Very Useless,Not Train,No Certificate,Married,No,7,18,2020,Seoul,0,141.0,5
Female,42,High School,2019,12,Retail,Sale,Temporary Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,110.0,No,Bad,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Bad,Low,Useless,Not Train,No Certificate,"Separation, Divorce, Died",No,7,12,2020,Seoul,0,7.0,2
Male,26,High School,2018,2,Retail,Sale,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,48.0,Yes,Month,Month,No,185.0,No,Bad,Normal,Normal,Bad,Normal,Normal,Normal,Normal,Bad,Low,Very Useless,Not Train,No Certificate,Single,No,8,20,2020,Seoul,0,31.0,4
Female,57,High School,2018,1,Retail,Officer,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,12.0,Yes,Month,Time,No,27.0,No,Very Bad,Bad,Normal,Normal,Good,Normal,Normal,Bad,Bad,Low,Very Useless,Not Train,No Certificate,Married,Yes,6,1,2020,Seoul,0,29.0,0
Male,60,College,2003,5,Building,High Official,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,45.0,Yes,Month,Year,No,300.0,Yes,Very Bad,Normal,Normal,Normal,Normal,Bad,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Married,No,7,5,2020,Seoul,0,209.0,2
Male,29,University,2018,7,Building,Officer,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,45.0,Yes,Month,Year,No,350.0,Yes,Normal,Normal,Bad,Normal,Normal,Bad,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Single,Yes,12,6,2020,Seoul,0,30.0,6
Female,54,High School,2013,2,Retail,Sale,Temporary Worker,Private Company,Unlimited,Received,Regular,Yes,33.0,Yes,Month,Month,No,150.0,Yes,Normal,Normal,Good,Normal,Good,Normal,Good,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Married,No,8,22,2020,Seoul,1,92.0,2
Male,32,College,2015,3,Retail,Sale,Temporary Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,200.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Useful,Not Train,No Certificate,Single,No,9,14,2020,Seoul,1,67.0,1
Male,39,University,2018,10,Computing Data,Expert,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,No,Month,Year,No,500.0,No,Good,Good,Good,Good,Good,Good,Good,Normal,Normal,Suit,Useful,Not Train,No Certificate,Single,No,7,6,2020,Seoul,0,21.0,1
Male,49,High School,2010,6,Retail,Skill,Regular Worker,Private Company,Unlimited,Not Received,Regular,No,43.5062369009892,Unknown,Month,Month,No,300.0,No,Normal,Normal,Good,Good,Good,Good,Good,Good,Normal,Suit,Useless,Not Train,No Certificate,Married,No,8,9,2020,Seoul,0,124.0,0
Female,54,High School,2016,9,Retail,Sale,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,Yes,270.0,No,Normal,Good,Good,Good,Good,Good,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,"Separation, Divorce, Died",Yes,8,12,2020,Seoul,1,48.0,5
Male,48,University,2018,3,Retail,Sale,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,72.0,Yes,Month,Month,No,300.0,No,Normal,Normal,Normal,Normal,Bad,Normal,Normal,Normal,Bad,Low,Useful,Not Train,No Certificate,Married,No,6,9,2020,Seoul,0,28.0,5
Male,49,University,2004,7,Retail,Officer,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,420.0,Yes,Good,Good,Good,Good,Good,Good,Good,Good,Good,Suit,Useful,Not Train,No Certificate,Single,No,7,7,2020,Seoul,1,195.0,4
Male,57,University,2016,9,Retail,Sale,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,52.0,Yes,Month,Month,No,245.0,No,Normal,Good,Normal,Normal,Bad,Normal,Normal,Normal,Bad,Suit,Useless,Not Train,No Certificate,Married,No,7,5,2020,No Seoul,0,47.0,1
Male,34,University,2016,10,Computing Data,Expert,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Year,No,400.0,No,Normal,Good,Good,Good,Good,Good,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Married,No,8,9,2020,Seoul,1,47.0,6
Male,55,College,2018,1,Retail,Sale,Regular Worker,Private Company,Limited,Received,Regular,Yes,40.0,Yes,Month,Month,No,210.0,Yes,Very Bad,Normal,Good,Good,Good,Normal,Normal,Bad,Bad,Suit,Useful,Not Train,No Certificate,Married,No,8,23,2020,Seoul,0,32.0,5
Female,53,High School,2009,2,Retail,Sale,Day Worker,Private Company,Limited,Received,Regular,Yes,40.0,Yes,Month,Month,No,150.0,Yes,Bad,Normal,Normal,Normal,Normal,Normal,Normal,Bad,Bad,Suit,Useful,Not Train,No Certificate,Married,No,8,23,2020,Seoul,0,141.0,4
Male,29,University,2016,12,Retail,Officer,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,200.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Useful,Not Train,No Certificate,Single,No,6,14,2020,Seoul,1,43.0,6
Female,27,College,2018,9,Computing Data,Officer,Temporary Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,190.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Useful,Not Train,No Certificate,Married,No,6,6,2020,Seoul,0,21.0,1
Male,51,Middle School,2018,1,Building,Skill,Day Worker,Freelancer,Unlimited,Received,Irregular,No,43.5062369009892,Unknown,Month,Day,No,180.0,No,Bad,Normal,Normal,Bad,Normal,Normal,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Single,No,6,29,2020,Seoul,0,30.0,0
Male,67,High School,2019,8,Building,High Official,Temporary Worker,Private Company,Limited,Received,Regular,Yes,40.0,Yes,Month,Month,No,200.0,Unknown,Good,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Useful,Not Train,No Certificate,Married,Yes,7,7,2020,Seoul,0,11.0,1
Female,23,High School,2019,8,Retail,Service,Temporary Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,200.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Useful,Not Train,No Certificate,Single,Yes,9,4,2020,Seoul,1,13.0,1
Male,38,University,2016,9,Retail,Sale,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Year,No,280.0,No,Normal,Normal,Good,Good,Normal,Normal,Good,Normal,Normal,Suit,Useful,Not Train,No Certificate,Single,No,7,17,2020,Seoul,0,47.0,4
Male,38,University,2008,8,Computing Data,Expert,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Year,Yes,650.0,No,Good,Good,Good,Good,Good,Good,Good,Good,Good,Suit,Very Useful,Not Train,No Certificate,Married,Yes,7,28,2020,Seoul,1,146.0,10
